Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1549,1,0,23,4,6,10,15,0,7,21,26,14,4,0,10,14,10,8,10,0,8,2,13,3,0,20,6,29,14,5,5,6,5,4,53,5,11,17,5,11,17,15,2,6,2,5,7,8,10,35,4,20,9,2,17,11,7,6,5,5,2,26,8,3,7,29,1,20,0,14,6,7,1,6,20,9,9,14,2,2,3
1550,17,20,14,10,0,6,4,1,20,1,17,22,2,6,0,12,3,49,3,8,1,0,6,36,4,19,6,0,0,0,3,3,1,25,7,8,4,6,11,10,7,11,13,10,7,3,3,11,2,20,20,4,1,20,0,14,10,1,10,38,4,13,2,1,20,12,2,3,9,3,13,14,2,0,5,6,7,0,0,13,12
1551,26,16,6,4,27,5,3,3,5,6,4,12,1,4,10,20,7,7,13,33,34,6,1,5,9,41,19,1,21,10,3,26,2,9,14,6,0,21,16,7,16,15,1,3,29,10,8,9,14,67,30,19,0,39,0,7,16,31,4,4,24,3,28,17,0,3,5,10,1,10,47,10,29,3,22,26,5,5,11,24,23
1552,6,14,6,3,2,2,6,4,14,6,14,34,2,8,4,10,7,14,10,6,11,8,4,0,6,3,21,1,15,11,3,2,9,2,19,5,1,19,14,10,12,1,10,42,4,22,7,15,5,16,0,12,18,7,3,12,22,10,2,14,8,6,0,3,9,2,1,2,7,15,11,21,9,3,13,29,21,7,3,8,3
1553,4,3,9,2,28,15,4,1,4,6,18,4,1,6,3,5,3,3,6,0,3,2,9,15,0,4,2,5,4,5,8,14,3,27,18,1,11,0,14,0,0,4,2,3,13,11,34,19,1,4,13,14,1,17,0,4,2,5,4,4,8,4,2,6,3,4,13,4,10,1,16,6,0,5,4,0,5,5,4,31,23
1554,6,17,4,6,10,6,2,6,7,8,5,0,1,38,6,18,2,2,7,5,1,2,9,3,5,9,2,14,8,10,5,15,13,36,11,3,1,14,1,5,11,5,10,7,33,4,2,10,28,4,7,12,3,11,1,42,3,0,23,6,1,8,0,18,1,16,8,4,0,0,4,1,5,7,6,7,3,2,8,4,9
1555,5,9,11,1,1,3,6,0,9,7,41,0,4,4,10,2,0,6,19,6,21,14,0,5,34,2,5,12,2,3,21,8,4,26,9,12,12,15,33,4,0,10,4,29,11,4,3,8,3,17,22,0,1,13,1,45,20,13,13,10,10,0,12,6,2,10,10,2,10,10,16,10,0,8,3,14,13,24,13,2,15
1556,11,9,18,9,22,14,5,4,5,11,8,12,4,10,14,14,2,11,6,7,3,10,2,25,19,44,6,3,7,3,13,8,21,33,4,2,1,18,10,6,3,19,1,1,8,16,0,13,1,15,2,0,6,9,35,2,10,2,3,3,3,4,4,6,21,2,19,6,2,5,0,9,2,11,8,6,2,11,3,4,9
1557,11,21,18,17,5,8,0,2,5,2,2,24,8,7,31,3,15,10,6,5,16,2,0,13,20,10,9,0,19,5,8,9,10,28,13,37,5,5,1,8,6,6,10,5,24,1,2,2,1,0,16,10,2,14,5,18,10,0,8,2,8,0,4,27,1,13,11,0,16,0,12,1,2,20,13,3,13,22,29,2,17
1558,0,17,6,5,6,3,8,10,12,10,8,7,11,9,0,36,9,15,23,2,1,5,5,11,5,21,16,16,25,5,22,8,2,33,19,25,6,10,6,9,9,3,13,11,22,1,0,7,22,3,14,5,1,4,13,0,8,0,5,18,6,5,9,5,0,21,1,1,9,5,8,5,9,10,0,6,59,0,0,4,1
1559,5,7,3,18,4,2,28,6,9,13,0,6,5,6,10,22,9,4,1,1,12,5,2,4,5,0,11,6,21,13,17,33,7,2,15,6,3,17,5,0,1,7,0,0,14,15,22,5,3,7,1,19,6,9,13,6,9,4,37,4,6,2,16,0,3,23,4,27,8,5,17,2,4,3,13,0,2,15,1,36,30
1560,9,13,0,0,26,20,5,18,4,4,0,11,11,1,9,7,1,7,4,13,3,2,3,6,9,6,27,5,43,1,29,1,0,22,16,5,0,5,8,6,9,4,0,5,28,21,12,28,1,18,8,16,7,4,2,2,5,3,27,1,0,7,3,18,2,2,12,31,5,2,3,3,6,16,4,0,5,3,0,1,2
1561,5,0,36,3,7,2,3,9,2,13,3,25,17,0,19,4,1,12,0,15,7,0,4,0,26,9,2,0,5,13,6,8,12,5,12,7,3,59,4,12,10,13,1,41,24,14,3,0,17,7,11,36,15,14,40,3,8,8,0,2,0,7,17,4,0,3,3,2,54,4,6,6,0,1,5,14,9,11,1,30,18
1562,11,22,9,4,2,12,7,8,1,4,0,15,8,29,7,14,1,3,10,4,1,38,8,8,1,7,6,14,4,8,3,2,15,2,18,8,7,18,2,8,2,15,9,3,4,9,0,18,28,13,0,1,6,1,29,0,25,8,4,15,2,9,11,4,15,19,4,12,4,7,8,8,15,0,4,16,10,10,2,3,11
1563,14,11,4,10,4,6,1,28,29,3,0,3,1,4,19,3,6,16,1,22,6,5,14,2,14,10,16,5,7,2,2,4,1,3,2,0,18,2,27,12,4,0,0,12,5,36,2,20,9,0,8,6,13,12,15,10,5,1,1,32,6,14,6,44,11,4,13,1,0,5,1,16,28,4,23,4,3,2,2,0,6
1564,8,8,8,13,13,12,4,1,5,7,27,5,0,24,12,5,4,0,5,8,6,23,5,8,21,2,4,3,2,0,3,9,2,3,14,20,0,8,4,9,24,22,28,2,10,9,6,25,2,23,2,3,44,0,8,4,12,38,16,8,12,14,37,25,17,2,4,0,3,18,2,1,20,5,1,5,3,8,4,7,0
1565,19,3,1,3,3,5,3,7,25,0,8,5,14,0,14,13,23,29,8,6,5,4,0,4,1,2,0,5,7,35,7,9,8,8,1,11,35,10,17,15,5,11,13,0,3,12,15,5,2,10,1,6,0,7,9,2,6,10,16,0,11,6,0,5,10,24,9,3,1,3,3,9,0,8,20,6,8,3,21,7,5
1566,1,0,0,9,6,7,29,16,2,16,15,16,10,1,13,1,10,13,2,6,1,13,29,11,22,1,10,8,8,6,2,9,7,10,8,9,16,28,18,12,4,11,15,2,16,9,4,4,40,11,1,20,7,3,24,2,17,18,1,8,7,29,9,13,7,16,28,6,0,6,29,26,13,4,22,10,23,5,8,9,1
1567,0,12,5,7,14,4,9,10,6,2,30,11,9,0,10,7,0,6,1,30,14,14,4,1,29,10,3,32,9,17,5,2,3,13,5,14,1,11,7,1,11,1,26,9,1,24,14,6,1,0,13,5,20,7,0,1,0,7,7,17,0,0,9,5,6,6,3,22,9,7,2,0,37,1,23,18,7,20,9,12,12
1568,4,8,6,21,24,18,14,9,11,4,28,18,1,40,1,11,7,30,9,11,20,10,9,9,3,7,24,2,5,6,4,4,84,28,7,1,5,6,2,4,31,7,1,0,15,0,18,9,3,9,0,2,3,22,1,12,33,2,7,5,23,1,12,12,9,2,0,16,5,24,13,18,2,6,32,3,3,16,6,9,0
1569,6,12,12,3,12,13,8,9,12,5,22,30,2,3,2,5,0,2,5,3,1,7,2,20,18,13,2,8,3,29,23,1,5,15,20,2,1,8,0,43,9,23,11,4,53,1,0,14,1,14,9,9,3,15,3,17,7,12,17,11,0,15,13,4,24,16,6,1,3,1,9,6,2,9,11,10,2,19,11,15,3
1570,2,6,13,4,8,6,31,8,9,0,13,14,14,0,6,23,7,12,1,11,4,14,7,6,2,23,8,17,13,8,8,5,11,3,7,2,6,1,4,1,11,2,4,7,7,18,11,4,5,10,10,1,11,0,13,2,2,63,26,0,4,13,6,8,14,2,15,4,0,16,0,10,6,1,5,0,42,15,14,2,2
1571,4,0,10,24,18,2,22,1,2,1,44,10,30,5,0,3,2,10,0,0,11,5,15,7,6,9,4,7,0,16,0,8,13,2,1,3,11,0,2,2,31,9,4,12,6,12,18,16,18,18,16,0,9,20,10,2,43,6,19,12,10,26,2,0,20,25,25,10,0,13,1,13,21,10,7,5,6,12,8,6,12
1572,8,31,13,4,31,23,3,13,1,3,13,0,4,4,21,10,5,4,0,4,18,21,20,2,6,15,11,0,2,0,4,0,12,2,12,2,15,2,7,3,3,0,25,22,44,4,5,7,15,14,7,2,8,19,10,28,11,13,32,11,6,18,3,16,1,12,1,17,4,4,6,0,1,5,12,14,4,10,13,3,3
1573,15,5,14,1,8,1,5,5,46,13,4,11,18,48,1,2,11,11,0,9,3,5,2,1,6,2,7,25,13,0,17,1,14,0,3,2,12,6,12,11,5,23,53,2,2,2,2,28,11,6,2,0,28,10,3,2,3,14,5,8,9,13,17,27,4,21,2,3,2,2,0,26,24,2,5,8,7,12,48,0,11
1574,29,33,7,17,2,7,11,3,9,2,41,16,12,13,5,19,0,27,6,9,19,4,19,3,4,0,21,12,20,6,26,0,3,26,12,3,7,39,9,8,6,12,24,7,11,12,6,8,6,3,1,24,9,3,9,2,0,24,0,8,33,3,13,18,5,8,7,15,6,20,10,2,1,34,1,17,14,6,0,26,4
1575,13,2,13,16,8,9,22,6,4,14,4,20,4,20,0,20,5,35,29,25,4,1,10,4,0,2,16,6,16,20,25,7,3,1,2,2,0,4,5,6,7,21,4,27,25,6,10,4,0,15,7,9,2,13,1,43,1,26,0,3,29,2,12,30,2,15,14,8,0,4,22,1,5,14,5,0,15,12,23,0,1
1576,7,27,4,8,2,5,14,0,5,11,40,5,26,8,21,9,1,16,10,9,13,11,11,10,17,14,0,0,9,6,2,27,14,16,26,8,33,18,5,2,10,1,11,0,28,10,40,1,20,18,2,7,0,5,1,3,2,12,8,1,1,3,6,3,7,1,4,2,22,21,23,0,5,10,27,4,1,31,0,10,4
1577,3,8,10,13,1,7,0,0,6,0,24,21,0,6,4,2,3,10,5,3,0,2,9,15,0,8,0,14,5,9,1,1,1,5,0,2,6,5,11,9,12,1,11,5,19,10,15,7,4,4,4,26,7,2,2,1,19,10,3,5,13,6,9,9,2,13,2,14,45,12,1,1,3,16,15,6,39,17,22,5,4
1578,12,8,22,11,20,6,22,7,25,4,11,2,3,5,11,9,7,26,3,15,0,16,0,5,5,16,7,6,3,22,0,8,4,5,12,6,7,0,10,25,17,17,9,35,2,22,18,2,5,3,2,3,0,4,26,20,3,17,3,16,4,30,6,13,12,0,22,19,1,4,1,18,11,4,4,10,7,1,2,12,8
1579,10,2,21,15,2,20,20,15,4,7,11,6,8,19,16,9,5,0,0,6,6,16,0,9,3,3,6,3,1,15,1,22,3,5,0,2,2,8,1,5,9,42,5,21,9,27,0,4,9,17,11,6,4,5,17,8,3,16,13,2,11,1,1,14,3,5,3,24,0,9,2,26,11,6,9,6,2,16,3,12,5
1580,22,6,1,2,4,1,7,6,7,0,8,2,2,0,19,2,10,3,15,0,7,4,3,1,10,31,14,16,5,8,2,9,15,4,10,9,6,14,1,3,23,13,2,36,43,3,4,8,0,1,4,19,21,6,12,9,6,11,20,2,2,0,1,32,6,3,0,25,4,1,13,2,0,4,6,15,9,25,2,0,5
1581,0,13,0,1,6,7,0,48,2,4,19,10,0,1,9,4,9,35,0,10,0,4,10,8,2,27,10,13,1,1,0,5,14,2,3,21,5,4,9,6,5,1,15,2,2,20,12,8,13,4,0,2,5,16,1,0,25,1,18,2,4,24,49,26,8,3,1,4,3,14,0,3,18,4,2,6,1,0,19,42,4
1582,2,3,6,8,2,3,5,11,18,6,6,25,16,7,23,2,17,26,12,6,3,3,1,4,4,4,1,1,6,11,0,4,0,18,9,16,5,2,4,1,15,7,2,6,6,4,7,3,36,6,6,7,31,9,3,2,15,8,12,2,16,2,0,13,0,5,2,12,3,5,8,0,14,3,3,11,10,6,7,9,11
1583,1,2,1,22,1,8,1,0,6,14,3,9,3,5,1,3,10,1,21,3,10,7,7,36,23,8,4,24,5,2,2,1,3,0,3,2,8,6,3,2,17,7,0,13,19,5,18,3,0,9,0,11,3,30,6,18,0,0,0,3,19,6,33,14,3,6,34,1,0,8,4,16,5,0,9,5,0,4,4,2,11
1584,11,8,0,7,31,2,4,34,19,29,2,18,3,44,76,0,6,23,13,2,9,11,12,1,2,45,1,3,6,14,23,9,10,12,26,6,8,11,3,0,10,1,12,0,11,1,22,4,20,0,0,8,3,14,4,4,2,6,27,8,6,23,0,3,1,9,7,6,12,11,2,1,9,14,32,4,2,1,3,11,1
1585,13,4,6,5,37,9,8,2,4,0,0,1,43,6,0,6,20,18,4,2,6,1,13,5,4,2,18,0,16,0,19,7,10,30,16,11,9,2,9,1,2,10,11,6,2,16,26,16,10,1,5,8,9,15,6,2,2,2,14,3,1,0,12,67,0,1,43,3,33,11,3,2,11,15,15,6,30,2,12,25,1
1586,4,26,10,4,7,8,13,7,6,15,6,39,5,12,0,16,12,1,4,0,0,11,3,8,9,6,4,9,4,6,4,4,19,8,26,15,3,6,8,7,1,14,7,8,9,1,4,11,2,1,7,6,2,6,2,4,1,2,4,23,2,8,17,8,9,3,46,12,3,1,18,9,36,0,6,16,11,6,37,1,17
1587,0,14,1,2,8,4,9,23,30,6,9,40,2,22,37,3,2,3,33,11,0,1,4,6,18,23,3,4,12,12,39,51,11,9,7,14,2,41,15,6,4,24,1,25,30,1,12,0,19,5,18,1,6,6,9,40,4,9,5,2,6,1,5,2,4,0,11,9,7,11,30,4,23,5,3,2,10,17,20,14,8
1588,7,3,4,13,11,3,4,23,3,0,2,6,0,12,36,11,25,3,16,27,4,5,2,9,23,4,4,17,7,1,1,1,0,3,2,28,2,6,7,3,4,2,1,8,2,4,8,2,5,17,11,11,11,9,5,15,44,2,13,10,1,2,3,3,6,4,1,0,8,19,30,7,18,9,4,3,0,8,3,11,1
1589,2,0,2,16,0,0,1,5,6,9,1,11,31,3,4,18,3,40,13,27,3,11,16,15,7,0,7,7,2,3,1,6,16,2,8,11,21,9,6,0,10,17,2,15,36,11,12,26,0,3,5,10,8,14,4,7,7,8,0,28,7,1,0,4,0,8,4,6,13,14,15,5,10,1,4,18,7,27,2,2,13
1590,19,16,15,2,30,20,14,6,20,16,1,35,6,1,1,2,5,12,0,16,1,2,11,8,11,9,5,4,7,10,13,0,34,17,5,2,8,8,9,9,40,2,13,5,1,2,2,3,7,19,5,35,5,8,16,5,4,7,17,2,3,3,4,10,6,5,21,5,2,1,44,2,7,11,3,1,3,11,19,0,12
1591,14,5,1,25,3,14,13,3,2,3,3,8,13,14,3,41,23,2,15,0,24,7,24,1,16,5,6,10,1,24,20,1,20,9,7,1,12,30,0,17,7,13,4,9,12,0,23,2,4,14,6,8,11,0,14,11,13,13,1,0,0,5,6,13,1,12,13,22,0,7,4,41,1,1,38,2,5,2,0,2,7
1592,4,1,7,3,24,7,3,3,23,6,28,5,16,19,10,31,21,0,3,14,15,24,3,12,5,10,1,9,3,7,24,42,6,0,13,0,1,12,4,2,39,10,13,24,32,3,17,4,1,4,15,2,11,16,15,16,16,4,2,0,2,3,1,0,12,3,6,8,23,3,3,9,6,25,16,27,7,35,42,16,4
1593,2,6,16,2,3,16,16,1,0,29,2,3,4,4,19,30,0,15,20,5,0,8,8,0,9,2,8,4,0,23,3,1,8,9,0,19,2,2,3,1,8,3,1,4,5,35,0,16,5,18,2,10,9,9,3,5,11,2,2,9,6,2,0,22,20,5,41,12,6,56,11,0,8,0,34,21,26,2,17,0,45
1594,14,4,1,0,2,2,19,4,1,0,4,2,0,2,0,24,3,8,1,1,1,6,4,9,2,9,5,1,8,35,2,8,6,5,14,3,16,19,10,25,39,1,1,3,7,9,7,4,3,6,2,1,15,7,2,5,10,8,8,7,12,6,1,26,0,18,0,5,1,9,5,22,19,21,13,18,0,7,6,6,7
1595,0,5,0,3,14,1,28,5,0,3,10,14,27,1,2,12,2,13,7,2,18,10,2,2,1,2,34,7,5,20,9,1,0,12,32,0,11,9,1,18,0,11,22,28,1,6,53,10,10,2,12,0,2,2,11,1,8,25,2,1,1,18,12,9,9,5,35,6,9,12,4,27,0,0,2,6,2,2,4,4,0
1596,0,3,39,23,36,0,15,3,2,4,8,17,10,6,9,13,3,27,8,8,11,4,2,1,12,3,5,7,7,34,6,0,3,12,4,0,3,8,9,3,13,2,15,45,0,14,16,23,4,2,7,5,3,4,27,11,5,16,2,11,0,10,39,2,3,33,37,4,9,10,3,7,1,7,10,14,6,13,14,12,22
1597,1,12,17,5,3,10,1,36,3,14,14,8,16,4,9,23,3,4,0,8,2,6,8,9,6,10,16,13,40,1,0,6,2,1,1,1,7,10,26,14,1,19,4,14,0,2,31,1,8,19,6,7,4,7,0,8,33,3,1,5,72,14,1,2,13,1,2,3,0,12,5,3,23,0,7,5,0,20,3,7,2
1598,3,4,5,14,5,4,6,18,10,0,13,15,8,0,10,17,1,7,0,1,5,3,1,11,18,3,10,20,7,0,0,12,5,35,13,23,10,22,11,8,7,8,6,8,11,1,11,30,21,27,30,3,7,7,11,23,4,4,5,6,1,14,22,23,7,20,21,5,8,0,1,26,15,2,13,7,2,18,11,16,3
1599,14,7,3,10,1,0,18,3,4,17,6,2,21,42,15,18,3,9,4,9,7,10,8,13,10,1,3,0,0,4,3,31,0,9,1,0,4,16,1,0,5,9,18,20,2,6,13,18,2,0,18,4,20,6,8,18,9,3,0,4,2,8,3,2,21,11,8,1,5,7,11,13,10,9,4,1,3,17,13,2,1
1600,8,6,1,33,15,0,3,3,18,11,8,1,23,3,37,12,4,6,1,0,18,22,2,2,3,58,6,1,5,16,8,16,19,29,5,28,6,9,14,0,25,0,3,10,2,4,2,15,4,24,5,43,21,56,13,3,10,7,11,29,6,1,1,0,14,4,6,4,40,3,15,1,10,4,2,16,4,17,8,0,0
1601,42,14,1,3,7,5,7,27,7,2,13,33,0,15,0,3,8,10,29,13,18,12,10,28,34,13,4,11,2,9,4,26,3,0,0,1,17,0,7,7,2,16,24,0,36,2,17,34,0,11,15,10,8,2,2,19,0,62,9,9,16,9,10,17,4,0,3,24,4,10,3,4,2,3,15,8,5,3,46,4,5
1602,12,2,9,5,9,30,3,2,1,3,13,4,3,8,4,0,20,14,27,7,0,6,2,8,2,11,7,22,4,15,2,20,8,2,15,14,2,0,4,14,4,7,0,6,0,22,0,26,3,10,25,13,2,8,5,4,0,20,13,10,2,2,13,16,6,1,11,0,4,15,13,14,0,1,8,8,4,21,11,9,13
1603,1,1,11,9,1,13,2,8,1,12,2,5,1,0,11,2,8,43,28,13,0,15,1,0,1,16,40,8,2,8,26,16,6,0,6,0,4,3,9,7,11,2,6,1,1,16,10,7,7,0,0,1,9,31,22,19,0,8,10,0,11,2,3,12,25,10,5,37,9,0,1,0,15,1,14,13,9,42,8,7,0
1604,16,1,26,0,2,5,4,18,4,7,12,2,19,4,1,9,13,24,11,1,10,13,17,4,3,8,1,7,12,0,1,1,16,2,6,3,5,33,6,4,13,2,7,20,16,3,2,10,3,5,12,1,14,25,8,13,24,0,3,4,5,1,29,0,0,21,1,7,18,13,33,1,14,22,11,5,0,7,0,1,10
1605,8,4,20,49,3,15,3,12,0,0,3,6,3,8,5,10,7,1,4,16,2,0,4,5,0,0,4,14,53,1,24,9,8,0,15,2,1,4,5,1,4,0,3,5,10,23,1,34,13,14,0,22,10,4,3,32,4,46,1,21,15,16,0,17,7,14,4,2,10,2,2,7,1,7,10,5,29,36,13,7,11
1606,29,5,3,1,36,5,13,13,6,11,14,11,22,24,25,0,17,7,27,1,15,6,1,11,4,2,2,0,0,13,24,7,0,2,11,31,4,10,2,10,25,7,1,24,3,3,39,2,3,7,19,7,12,2,1,28,12,9,13,0,7,18,19,7,9,12,3,17,5,23,0,12,0,35,7,9,11,11,12,19,2
1607,16,22,0,7,0,5,11,1,4,5,1,1,5,10,7,19,10,8,0,24,8,5,6,12,19,0,6,10,7,3,1,25,2,0,0,13,8,3,10,11,18,4,3,2,4,56,25,6,6,1,3,28,3,21,7,4,2,1,12,1,18,0,13,10,4,14,6,3,2,9,6,17,10,11,20,10,12,0,4,13,8
1608,21,4,1,29,2,13,29,11,2,1,8,5,0,0,11,1,11,4,16,4,5,5,0,1,1,11,3,0,13,15,24,1,1,15,20,0,7,32,3,4,8,1,15,2,31,8,28,41,34,18,2,0,5,9,2,10,4,29,4,14,1,19,4,17,7,4,16,8,4,3,2,2,1,1,4,0,0,4,7,20,14
1609,19,11,2,1,1,28,9,2,13,3,0,1,7,2,22,18,9,3,15,27,7,8,9,0,14,1,6,1,24,2,3,4,21,3,9,2,8,2,23,14,22,0,4,11,14,13,17,12,4,1,2,24,13,0,11,0,37,1,5,0,1,11,5,7,4,11,16,13,19,3,13,29,47,4,3,2,5,1,12,6,23
1610,5,5,6,1,0,46,22,30,1,15,24,18,12,6,4,3,14,4,1,20,33,9,16,3,25,51,11,6,10,3,2,5,21,7,10,17,5,2,0,15,1,5,2,17,9,18,1,3,6,3,5,2,8,2,23,8,15,4,7,3,11,19,12,2,12,3,0,34,19,3,21,13,8,21,15,7,10,8,6,4,3
1611,11,24,23,8,11,17,10,7,0,2,19,0,16,8,17,22,7,28,11,7,5,39,10,10,2,0,4,6,14,10,9,4,10,1,8,35,1,5,7,6,0,1,6,5,4,4,0,28,18,11,9,16,5,2,8,6,44,10,4,15,1,6,3,27,2,2,17,2,1,16,1,0,9,10,2,14,3,0,0,0,6
1612,0,1,15,10,7,9,1,4,3,6,2,1,18,12,2,2,1,8,5,2,4,11,1,5,3,0,18,49,12,10,5,16,0,8,11,6,12,11,4,10,7,7,0,11,2,1,33,17,8,4,5,3,0,9,3,6,4,9,17,6,6,4,19,4,6,2,5,5,2,2,11,6,17,1,25,1,9,25,1,24,3
1613,3,2,10,7,1,34,2,0,7,21,0,10,10,12,1,19,3,5,26,22,1,3,12,38,3,11,6,0,18,4,0,1,1,16,29,35,4,33,4,7,24,18,9,13,15,18,15,0,29,11,1,5,18,10,26,11,6,1,18,5,7,9,3,9,2,9,20,27,10,15,12,21,11,10,6,8,5,5,8,17,8
1614,43,12,37,14,21,2,0,12,8,18,4,9,19,7,18,3,12,1,3,9,5,13,36,4,14,10,3,27,7,6,1,0,8,2,0,0,2,10,2,4,2,22,2,17,9,8,14,3,5,6,13,9,1,3,1,24,32,0,8,1,17,1,3,17,9,3,7,0,2,4,1,74,2,9,9,7,8,6,23,3,1
1615,23,1,10,47,5,5,26,15,40,32,13,0,7,3,1,3,2,11,16,4,21,10,8,19,10,2,2,7,1,12,0,12,7,0,28,18,5,0,18,12,2,1,17,8,35,5,12,21,13,15,11,8,24,1,10,9,5,23,11,15,0,16,1,4,1,0,5,10,5,2,1,17,5,8,1,14,5,13,3,11,8
1616,9,20,3,4,27,0,13,2,2,9,6,5,2,5,4,10,0,2,31,6,4,14,1,4,2,11,9,3,5,42,19,14,4,12,0,4,6,2,13,1,11,16,9,2,8,3,10,4,11,13,0,9,7,6,5,2,19,8,12,6,4,4,14,13,12,4,7,2,17,7,28,2,6,15,9,10,32,21,2,44,25
1617,3,3,14,1,17,1,15,11,7,3,27,14,6,24,9,9,7,20,11,52,25,11,5,7,18,2,8,23,4,3,3,33,5,17,6,7,17,1,1,38,23,2,9,6,1,11,5,9,1,1,0,9,1,23,16,11,20,13,3,23,15,26,16,6,14,5,14,3,13,3,4,11,2,2,13,4,0,9,19,11,5
1618,53,7,1,7,7,24,4,4,4,18,2,2,4,12,1,0,3,46,9,0,1,7,12,24,0,5,9,0,7,4,19,8,7,27,2,7,1,6,8,3,9,32,10,9,1,54,4,8,14,27,8,10,9,10,18,2,8,8,4,0,4,0,16,0,8,63,6,3,9,0,35,8,4,1,17,4,0,13,8,25,7
1619,2,8,8,40,15,7,6,1,43,23,8,14,9,6,5,3,16,5,5,0,7,0,34,8,0,2,26,9,1,0,14,1,5,1,3,5,14,0,11,15,3,7,22,24,15,14,10,9,24,3,7,6,16,13,11,10,18,14,39,6,4,10,10,12,2,38,2,3,0,19,13,5,28,4,1,6,3,55,7,2,7
1620,21,1,2,16,3,2,3,2,3,0,3,4,21,34,11,3,16,18,10,3,2,6,8,7,10,2,13,0,23,1,7,4,1,11,5,17,11,14,2,0,17,7,4,15,8,20,5,9,0,6,0,1,3,18,1,9,2,18,7,4,2,2,9,20,4,2,15,5,8,2,0,0,34,11,38,13,3,1,14,16,6
1621,41,12,14,10,8,15,3,4,6,0,12,5,14,64,1,2,13,3,4,15,5,2,19,2,11,0,4,16,8,8,4,2,0,7,6,41,32,1,13,8,14,1,40,16,3,3,4,2,3,1,3,10,4,6,1,0,16,1,35,2,8,5,3,11,26,10,0,2,7,4,5,59,24,36,26,9,5,23,5,5,3
1622,0,6,1,21,18,7,5,5,13,9,11,11,20,0,22,2,12,6,10,7,13,7,1,14,21,21,20,10,2,11,10,10,0,2,32,23,10,2,31,11,7,8,21,14,14,2,1,1,7,11,1,9,14,10,4,35,6,12,0,7,9,6,7,23,13,27,0,6,30,6,2,0,3,1,1,2,9,0,16,1,7
1623,6,2,6,15,1,10,2,2,5,15,8,6,7,3,3,27,6,0,1,6,9,2,14,35,0,15,10,0,1,2,9,11,11,1,6,4,6,1,22,4,1,3,11,4,1,13,14,1,5,0,5,1,2,7,9,11,12,1,3,4,6,3,12,17,20,2,0,40,11,10,7,0,20,5,10,19,5,23,17,18,17
1624,4,6,11,0,2,10,2,13,0,4,1,7,3,4,27,0,20,5,2,9,13,3,3,7,3,3,2,11,10,22,3,15,18,9,6,1,6,28,18,1,7,5,8,48,0,22,2,23,8,3,13,11,17,8,13,15,19,2,7,10,7,7,4,0,5,5,0,2,3,2,0,6,21,32,21,8,2,7,3,16,4
1625,1,34,3,8,10,25,7,17,21,6,11,3,10,8,7,7,9,4,9,6,9,17,4,0,5,11,10,8,30,9,8,6,1,9,6,0,14,5,23,0,0,13,24,2,16,8,3,9,6,39,18,29,0,1,2,2,4,0,0,4,1,3,8,14,1,7,10,2,4,3,22,4,11,8,5,1,3,29,53,0,13
1626,5,7,9,4,10,12,25,10,5,0,13,10,1,4,20,48,2,14,4,6,22,2,15,19,21,21,9,56,7,0,17,2,3,10,0,3,7,12,0,3,14,7,2,13,17,0,2,1,12,7,2,13,7,3,6,14,15,26,7,34,17,5,62,6,1,1,9,7,7,26,6,12,1,12,17,9,17,11,12,7,5
1627,8,0,21,2,8,3,11,3,10,8,0,10,20,8,16,1,26,5,0,6,6,1,3,32,6,6,1,3,23,8,8,20,7,14,0,6,0,2,9,0,31,1,18,36,17,5,13,0,17,3,7,2,3,13,11,10,30,4,3,6,16,3,6,17,0,7,5,1,0,2,10,3,3,0,3,12,5,0,2,1,5
1628,2,0,8,24,9,1,17,4,2,0,3,21,7,0,5,23,4,0,2,3,39,26,15,22,4,2,7,8,21,13,0,2,12,16,7,15,1,18,23,15,13,1,14,3,1,0,18,2,14,5,4,36,31,19,4,13,12,41,3,23,0,5,19,9,1,1,22,0,19,10,2,22,1,4,3,1,23,3,16,0,7
1629,2,17,6,16,0,0,1,9,4,8,12,8,25,0,12,32,0,7,20,2,3,0,6,5,48,13,6,6,0,8,13,2,3,1,1,5,19,0,53,13,3,0,4,0,0,32,9,14,7,4,20,4,44,2,3,13,5,48,8,0,2,35,3,20,13,2,16,7,5,14,1,0,5,0,5,10,21,21,4,0,1
1630,6,15,4,11,25,1,5,8,3,8,7,29,29,9,3,6,2,9,18,10,4,6,17,13,20,1,1,1,3,7,7,4,11,11,23,34,8,19,2,17,12,6,3,14,70,9,1,33,3,15,9,8,9,1,11,9,3,11,14,7,5,3,6,25,2,6,4,14,13,0,1,1,9,20,5,3,1,19,0,2,11
1631,0,8,1,10,4,11,2,0,4,3,8,9,11,4,3,12,3,3,2,0,29,13,3,2,2,2,9,6,24,2,8,4,24,1,3,13,0,10,27,5,7,1,2,0,2,19,1,10,18,13,13,10,0,15,6,23,15,0,2,7,8,5,5,9,1,12,14,18,5,6,0,12,12,2,5,5,0,1,2,2,3
