Index,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1801,9,20,16,19,15,0,0,31,3,0,5,0,5,9,15,1,0,5,9,6,0,12,3,5,12,0,48,2,10,2,2,1,0,8,0,7,28,12,11,2,59,2,0,3,1,24,42,12,3,33,0,4,40,6,11,4,1,12,6,0,0,35,0,7,1,3,7,15,2,5,60,5,7,22,0,4,2,16,0,0,3
1802,0,1,33,0,9,3,5,12,13,9,18,1,8,3,0,19,12,18,1,18,2,19,7,3,2,9,0,9,25,7,8,15,0,27,0,4,60,0,0,3,0,0,29,2,0,5,17,4,9,29,16,20,2,17,4,9,22,13,2,55,13,21,5,0,62,0,10,2,11,0,2,12,0,20,9,20,19,2,19,10,22
1803,10,1,2,34,10,3,19,9,8,6,31,19,27,22,1,3,5,43,2,1,10,32,13,0,10,34,3,0,59,0,13,3,4,20,150,17,5,12,10,28,1,18,0,4,3,8,5,5,3,25,30,8,0,3,1,11,4,4,9,5,5,11,11,0,6,6,7,0,24,21,0,0,6,20,23,1,15,57,18,2,6
1804,4,8,4,6,1,7,30,12,3,3,13,0,12,2,39,13,4,9,0,1,2,38,10,31,2,3,0,0,67,20,27,3,9,21,19,15,9,9,23,8,3,1,1,10,24,1,5,1,3,2,11,32,18,4,9,1,2,14,5,12,6,1,2,4,3,3,32,41,1,16,0,6,4,12,6,18,1,0,4,0,28
1805,8,2,2,2,11,0,9,0,18,5,3,5,12,6,35,0,3,0,58,1,27,19,1,0,12,10,1,7,1,7,1,7,35,5,0,13,4,3,23,1,26,0,31,7,0,45,11,6,16,2,2,5,7,3,3,1,6,8,6,0,0,1,16,0,1,6,6,1,1,3,5,30,6,4,7,16,2,0,21,1,0
1806,1,24,0,9,3,2,1,3,11,20,15,20,7,12,0,19,1,25,40,15,3,1,6,2,12,21,30,10,0,10,3,7,4,1,28,1,9,2,0,3,1,0,13,2,17,0,7,19,0,10,16,6,11,45,16,8,1,10,1,5,6,0,25,9,10,10,4,2,3,21,9,4,0,13,12,9,2,2,6,3,13
1807,2,0,21,3,10,47,1,1,53,5,0,11,15,0,0,1,25,0,10,15,0,1,14,5,19,15,0,0,6,2,0,2,28,25,0,40,1,11,23,31,7,9,2,0,1,1,12,17,0,0,6,2,6,43,15,26,47,0,2,13,43,19,1,52,4,14,4,10,5,5,0,18,28,0,1,5,3,2,19,14,2
1808,1,0,5,38,5,30,1,4,1,13,47,16,5,0,1,10,11,7,10,20,37,0,0,3,3,12,7,9,11,1,2,30,9,45,38,3,28,14,21,20,1,16,0,10,5,10,13,6,34,7,5,39,6,5,5,6,21,1,0,43,22,11,3,3,12,38,3,0,0,1,50,13,0,4,9,11,53,11,28,1,4
1809,4,2,14,9,0,30,2,9,51,3,10,12,3,5,15,16,1,0,6,4,69,2,7,11,10,4,24,3,16,53,4,7,6,14,0,1,4,34,2,34,18,0,50,33,4,35,5,20,19,0,41,45,4,16,10,24,7,5,3,22,1,8,0,37,13,2,0,2,8,4,2,10,90,1,0,29,3,13,76,9,9
1810,10,0,12,6,0,0,0,3,0,8,11,39,1,29,10,3,17,0,1,10,8,18,13,1,17,0,16,21,21,7,8,6,16,17,3,9,52,2,0,1,1,0,0,16,5,0,8,8,0,9,2,6,55,21,2,3,15,5,7,31,11,0,10,22,7,1,9,136,1,3,9,0,9,5,9,2,1,6,1,5,30
1811,11,3,1,17,4,8,46,4,37,12,0,6,25,3,9,1,23,21,50,17,0,11,3,1,0,17,2,3,2,19,1,24,53,5,22,3,8,26,21,0,5,0,19,13,9,4,10,0,1,11,34,11,18,9,1,1,16,0,13,0,27,6,0,31,3,9,24,10,0,0,13,3,1,3,0,11,3,9,7,2,0
1812,29,0,3,0,8,22,15,2,47,1,48,4,13,5,24,0,5,2,0,11,26,3,1,13,0,7,7,24,4,16,0,24,11,22,0,6,3,10,16,10,25,1,5,5,1,23,6,10,2,0,12,3,21,11,1,6,12,21,6,13,23,0,40,13,6,10,29,19,8,0,7,46,28,8,6,4,10,0,8,0,0
1813,3,36,0,0,13,6,31,1,14,2,9,4,1,21,0,10,2,2,4,66,11,17,44,2,32,1,57,1,5,5,12,0,4,12,13,48,17,1,52,4,0,11,2,20,68,4,6,2,8,11,20,18,38,0,3,18,8,32,1,14,4,0,5,3,1,35,31,8,8,3,10,19,7,9,3,0,11,7,4,0,8
1814,5,5,0,9,4,4,1,1,27,6,8,14,10,33,14,15,6,31,5,0,56,4,0,3,15,4,7,1,10,0,5,22,17,3,7,12,3,13,15,32,12,29,27,5,0,15,2,30,8,0,5,5,1,36,5,0,13,1,8,6,52,10,4,8,3,8,0,0,3,10,3,15,10,3,9,11,0,30,2,11,2
1815,6,1,13,0,12,14,10,0,14,5,7,4,3,8,10,2,9,7,84,7,0,23,0,13,2,3,1,2,8,7,2,0,6,6,8,5,0,9,9,46,0,5,0,28,0,6,18,4,0,8,3,0,3,8,11,20,14,7,1,11,2,7,16,19,17,4,10,0,0,2,0,0,6,1,0,18,0,8,17,0,11
1816,13,4,2,26,17,29,0,11,1,9,36,2,0,0,19,15,19,1,34,54,3,0,0,3,13,14,1,11,5,16,8,0,12,20,21,0,40,0,8,43,5,0,6,21,5,10,14,0,16,0,2,0,29,23,4,3,0,0,4,12,16,18,9,9,7,32,9,13,9,2,12,6,1,8,12,10,4,10,12,5,5
1817,3,5,5,21,2,4,6,6,40,2,4,7,24,0,4,1,2,12,7,1,0,4,16,65,21,0,0,28,36,4,27,6,1,5,1,3,26,21,3,0,3,7,17,38,0,9,0,7,11,12,7,1,7,2,0,8,6,9,1,5,13,0,10,12,5,0,5,0,1,11,4,0,3,1,0,0,30,2,2,7,3
1818,32,7,11,4,27,17,2,5,0,9,0,6,2,8,67,0,10,13,0,0,8,31,26,16,1,11,0,3,19,1,3,0,9,0,16,15,0,0,12,8,2,16,9,1,42,0,7,7,22,36,16,5,1,32,0,13,8,18,28,14,23,9,9,0,0,25,3,17,5,4,13,1,0,21,11,5,2,9,0,28,14
1819,2,0,8,16,21,21,17,7,2,2,13,15,7,7,16,3,0,14,3,2,8,8,1,5,5,1,25,18,1,0,0,24,5,3,3,29,3,0,2,4,18,8,2,7,12,1,0,1,2,4,23,3,17,1,1,1,0,6,24,2,18,0,3,13,13,2,3,12,26,11,0,0,29,0,3,20,2,9,3,27,1
1820,0,9,2,12,52,8,7,1,0,7,13,1,0,5,14,29,1,5,1,2,2,0,5,0,0,1,67,10,22,15,0,16,10,45,1,47,7,3,6,4,17,1,12,30,24,10,4,3,5,14,8,7,20,6,21,5,1,20,14,7,1,0,1,0,20,17,4,5,19,9,6,3,3,21,1,39,4,8,13,2,28
1821,0,4,21,4,15,36,1,12,6,0,4,0,1,14,2,0,36,0,0,3,4,16,7,35,1,1,24,0,1,8,1,8,0,3,25,6,4,14,11,2,0,3,1,12,0,12,4,3,3,2,2,3,4,27,5,3,2,1,8,1,20,2,0,2,8,5,11,20,9,5,0,11,9,26,1,7,6,73,1,0,0
1822,20,0,2,5,0,15,24,0,4,2,27,1,1,1,5,2,1,4,1,0,17,7,17,70,10,8,8,0,15,32,0,10,0,0,6,6,1,0,5,7,4,4,103,18,11,4,14,0,3,26,3,17,6,0,0,6,18,11,0,4,5,16,31,2,0,17,47,30,1,5,4,10,0,25,4,9,10,0,11,7,12
1823,2,0,8,5,6,43,15,17,27,21,3,0,5,1,27,0,16,1,3,3,0,4,36,13,1,10,4,6,0,1,2,0,6,90,7,2,3,20,9,20,9,13,17,20,2,11,38,14,3,24,25,1,25,0,1,7,10,2,5,29,4,5,2,3,15,15,18,19,9,1,23,25,3,10,4,48,3,7,0,5,3
1824,4,7,28,16,0,5,26,9,4,38,23,4,0,5,3,4,0,7,4,0,0,0,12,0,1,6,0,50,0,2,1,0,12,4,13,0,0,10,1,6,16,13,29,10,24,0,9,21,1,26,26,47,16,5,54,4,0,0,3,1,2,11,3,6,1,5,16,19,24,6,4,19,6,9,0,3,0,16,8,2,3
1825,7,6,13,0,9,7,6,10,8,0,0,4,37,8,9,43,0,25,2,3,0,13,16,1,13,23,9,29,34,24,49,2,5,0,12,25,3,6,3,44,2,42,1,6,0,0,12,28,7,2,16,8,11,0,1,0,14,6,36,3,5,57,3,4,14,12,13,19,15,2,0,5,1,22,1,3,11,13,33,10,2
1826,0,3,9,6,8,22,0,1,7,0,0,4,8,1,3,1,4,3,13,21,2,25,35,4,6,21,32,17,12,2,4,3,27,0,17,0,3,63,0,24,12,37,0,3,9,0,46,5,31,28,20,21,2,1,15,3,16,15,3,10,2,2,0,11,25,10,0,8,1,13,40,15,72,6,9,0,0,9,21,33,0
1827,7,10,6,19,9,10,20,32,1,4,6,0,1,17,0,0,1,21,0,1,1,2,11,12,0,14,4,5,1,4,26,37,1,19,12,8,7,44,24,5,32,11,7,0,13,37,0,7,6,8,0,33,5,5,6,29,33,9,1,13,15,0,0,14,27,14,1,33,3,13,0,9,6,4,18,0,0,14,0,1,44
1828,32,0,2,4,2,11,12,12,0,0,13,16,4,40,4,4,6,8,0,21,1,24,15,2,6,19,1,7,20,0,37,4,7,11,23,4,0,58,10,5,20,39,11,8,0,0,3,25,3,7,84,7,3,0,11,2,24,0,4,2,0,2,51,0,0,3,33,4,14,0,2,8,12,3,0,6,20,10,0,0,2
1829,33,9,0,25,2,15,7,11,15,5,34,0,99,1,0,33,5,7,1,3,2,12,2,32,16,1,3,8,3,24,11,3,0,31,1,9,1,20,35,0,8,8,6,18,3,10,56,5,6,66,6,4,15,20,13,13,31,2,3,0,6,0,37,40,6,26,1,13,20,5,3,9,0,0,0,3,6,44,12,1,14
1830,0,3,0,0,67,5,32,2,32,20,0,1,11,0,4,48,1,7,9,2,12,3,42,10,7,5,0,1,6,4,17,0,28,3,2,16,5,3,4,0,6,1,0,9,4,43,46,1,1,5,39,8,6,46,8,0,1,3,16,6,6,0,3,8,4,3,0,29,3,7,5,5,6,3,28,14,13,12,30,4,11
1831,2,15,49,0,7,4,9,38,21,10,11,5,7,0,6,1,2,2,12,13,34,9,8,1,15,1,0,1,11,17,19,5,0,5,3,10,3,1,1,1,13,24,51,1,15,0,0,32,12,11,31,12,15,21,4,0,4,5,6,4,5,31,14,9,11,4,0,13,21,1,0,9,8,2,13,30,17,5,16,17,37
1832,31,2,5,6,2,80,2,1,0,18,7,5,81,0,11,30,3,28,10,3,35,2,3,1,0,43,8,0,0,3,5,26,5,10,1,4,2,0,1,0,5,18,9,0,1,14,5,16,3,24,8,14,11,11,4,32,11,0,4,2,9,3,2,10,2,3,12,20,17,2,1,0,0,3,9,0,0,17,1,35,10
1833,0,0,0,5,1,6,11,18,1,9,14,6,2,73,19,6,5,5,0,11,23,1,11,28,7,0,5,0,0,13,15,36,2,8,27,0,0,18,7,6,2,1,9,5,1,12,1,11,9,22,0,12,6,5,28,8,37,31,15,1,1,62,6,7,2,1,8,6,0,0,4,8,0,10,6,4,0,29,3,7,5
1834,11,10,7,9,7,24,2,0,8,0,4,9,4,15,0,1,8,1,16,0,2,0,3,8,3,6,22,3,25,25,17,4,3,7,7,4,0,0,42,7,6,3,2,10,14,68,11,6,5,1,0,1,3,2,2,8,5,0,1,1,9,2,0,9,21,6,0,10,3,0,15,14,2,10,2,0,12,1,3,2,18
1835,9,34,2,6,31,10,1,9,0,9,11,7,0,0,0,24,56,0,21,18,10,18,5,13,2,22,1,10,0,19,10,6,3,9,13,2,8,0,28,0,2,31,17,29,30,1,27,1,3,14,1,15,0,34,11,0,2,2,12,4,38,1,18,1,85,7,8,0,1,12,0,19,21,12,0,7,51,39,36,40,23
1836,3,29,0,0,17,11,23,11,0,1,7,31,22,12,7,27,10,18,11,7,7,1,0,1,16,16,0,0,4,11,0,25,18,26,14,24,35,10,6,3,23,3,3,1,7,6,2,10,18,7,1,1,0,6,5,0,8,2,0,19,9,23,1,0,0,5,7,0,2,8,13,1,7,35,1,1,2,2,3,8,2
1837,0,4,19,11,29,6,8,21,9,1,7,6,16,15,1,2,11,2,0,7,4,1,0,6,6,0,2,9,5,8,0,1,1,2,1,16,5,4,0,12,48,57,11,2,4,3,0,8,0,0,16,11,11,0,0,0,1,3,4,3,16,1,9,1,7,0,5,4,4,4,8,0,17,4,6,1,0,4,11,11,3
1838,0,8,0,2,0,0,10,57,2,5,5,0,3,19,15,0,31,2,12,6,38,10,18,0,2,0,3,8,2,2,2,31,0,11,3,54,5,11,8,35,9,0,1,17,2,1,0,30,36,0,7,4,44,13,8,10,30,1,1,21,3,0,1,23,2,8,11,4,11,0,0,8,9,0,107,69,7,5,1,7,6
1839,10,17,6,13,2,7,5,28,2,16,0,14,2,0,2,9,7,7,3,23,28,0,5,0,0,1,1,33,22,38,35,7,27,3,15,2,8,25,0,3,30,3,2,2,2,1,5,1,11,13,3,3,3,0,79,1,14,0,3,10,2,9,6,40,27,1,4,2,18,4,2,20,8,1,0,7,7,20,1,11,8
1840,11,9,2,0,9,20,5,7,18,11,40,1,17,9,2,5,33,2,28,11,26,11,0,27,20,25,31,2,0,0,0,3,3,3,7,62,1,0,2,19,0,45,2,19,8,16,5,7,7,2,1,22,0,1,95,3,34,18,10,0,2,1,9,36,2,4,24,2,8,17,10,56,2,1,20,7,7,2,1,62,2
1841,13,11,5,27,8,3,4,4,5,3,3,4,20,0,0,9,0,4,8,0,0,7,0,4,1,6,8,0,4,0,1,10,18,16,13,3,0,1,12,3,5,1,3,5,2,1,6,4,0,12,7,28,0,27,1,14,6,6,17,2,27,0,8,15,3,6,28,17,20,14,1,1,8,21,17,3,69,2,0,2,0
1842,1,18,14,0,37,24,6,0,0,18,13,3,31,20,7,17,0,7,6,11,20,10,9,0,0,11,4,35,0,9,18,19,8,1,7,67,0,22,11,14,0,8,7,10,2,10,1,2,3,0,3,10,24,38,18,1,4,4,1,5,3,1,0,5,22,0,5,9,25,3,0,57,7,10,2,14,11,17,1,0,3
1843,11,0,3,0,1,7,2,0,36,4,1,2,5,49,4,0,4,4,5,22,23,7,1,12,16,22,1,3,2,5,23,14,5,0,62,22,10,3,1,7,18,0,3,0,1,2,0,4,0,4,14,0,2,31,1,26,17,8,3,14,11,16,34,4,0,1,11,6,2,9,8,16,7,22,14,18,11,23,7,39,2
1844,0,12,2,10,3,0,10,1,4,27,27,9,2,5,6,3,9,28,1,10,24,2,0,2,16,14,3,10,13,0,0,8,0,0,19,8,3,27,3,24,14,18,6,15,33,7,14,25,12,2,2,10,11,6,1,3,5,8,11,4,17,2,2,7,0,1,11,0,11,12,7,19,3,3,4,0,0,4,2,1,1
1845,3,23,9,16,2,10,12,14,13,0,8,6,2,7,4,14,0,0,10,3,3,0,60,17,38,1,0,62,11,3,9,1,11,3,6,3,7,0,2,3,0,12,14,0,0,12,3,6,13,0,11,2,2,0,3,5,21,3,2,31,11,7,8,25,21,29,4,0,5,0,1,0,22,24,5,8,22,8,5,26,7
1846,3,0,44,6,12,20,0,12,7,19,9,0,3,6,0,11,1,0,0,6,17,21,8,13,9,0,8,24,2,2,43,2,1,2,0,23,23,4,3,8,5,11,52,4,8,18,0,4,14,2,5,14,17,7,18,2,0,11,4,2,3,1,1,4,2,29,21,5,24,7,26,0,30,12,7,6,1,11,6,1,9
1847,13,20,1,10,10,0,1,5,2,5,1,4,16,4,6,0,4,0,21,0,2,6,0,18,0,5,7,28,2,10,3,9,22,1,26,77,0,0,34,33,17,1,8,23,0,4,0,14,33,14,0,0,0,10,3,11,7,23,6,24,1,2,35,1,0,2,1,12,7,2,0,8,9,1,3,0,19,2,1,0,0
1848,20,1,6,3,10,1,46,0,52,0,1,19,0,3,2,71,3,10,19,11,10,8,16,5,0,2,5,11,9,12,8,29,5,45,1,2,3,1,3,0,8,1,24,2,1,1,1,0,12,13,7,18,24,1,10,9,4,5,0,37,4,8,7,25,4,0,8,12,16,0,27,3,0,35,0,0,14,6,0,17,0
1849,5,20,11,21,24,1,47,15,5,12,10,31,0,10,0,0,11,0,0,2,13,34,6,0,9,43,7,1,9,9,2,13,0,13,26,9,1,0,4,19,2,10,0,7,19,2,7,1,1,4,9,2,0,28,26,19,1,33,0,7,8,1,21,49,15,0,4,2,2,1,25,12,5,1,8,24,2,18,21,3,1
1850,0,8,11,0,7,0,2,8,10,0,12,5,2,4,32,0,0,0,0,4,12,4,2,1,2,7,53,1,3,2,0,3,21,16,13,96,0,19,1,23,4,5,5,17,1,1,0,43,0,6,2,6,3,22,23,8,0,2,2,0,15,10,23,14,5,2,0,11,11,1,15,0,8,8,13,4,3,9,21,16,3
1851,5,3,1,0,3,1,0,2,4,5,11,5,46,14,13,11,2,0,57,4,2,8,0,14,43,5,0,1,0,0,13,13,5,29,9,2,4,2,2,5,18,0,3,0,1,0,2,0,15,38,5,14,15,13,3,16,9,11,4,7,2,8,6,1,1,0,2,14,2,11,1,3,1,3,21,7,8,7,6,0,8
1852,13,21,3,2,0,4,9,0,10,54,23,1,34,21,0,7,3,3,3,6,14,5,1,8,13,8,32,16,1,2,28,3,20,6,2,21,3,0,2,10,5,7,17,2,23,0,18,3,3,0,1,1,21,18,7,0,0,27,11,21,32,2,1,1,13,4,3,7,19,19,6,3,0,7,19,5,7,1,12,4,2
1853,8,1,7,6,19,0,26,0,6,0,23,1,23,1,23,2,9,2,48,21,1,8,17,0,6,0,5,7,11,2,12,33,2,3,9,30,2,3,0,4,0,6,6,7,15,9,17,3,5,1,9,1,27,3,0,3,1,5,3,1,0,0,8,4,3,6,0,18,6,4,0,5,8,31,7,2,4,9,1,11,11
1854,21,9,3,6,23,0,22,24,4,0,4,7,14,25,20,0,28,48,12,14,0,10,3,3,2,18,0,14,2,41,0,4,2,0,5,9,5,5,7,1,49,3,0,3,5,0,9,10,2,7,5,10,11,0,5,36,4,5,1,10,17,9,1,0,4,0,12,6,7,4,5,0,44,8,6,24,32,10,16,0,27
1855,4,0,2,5,1,24,1,0,0,11,13,10,8,1,6,23,13,24,14,9,14,8,4,0,9,24,3,11,19,6,1,0,1,13,23,1,1,2,6,13,3,0,4,4,17,1,5,3,0,7,2,12,10,4,17,12,25,0,6,3,0,3,12,44,0,4,8,7,17,2,3,0,13,4,1,7,4,14,0,0,12
1856,18,3,1,3,0,0,6,48,0,27,65,2,4,1,28,0,9,46,68,4,13,0,98,10,6,10,22,4,9,0,0,13,1,0,5,8,4,8,24,11,15,1,1,25,1,2,1,0,5,1,1,8,0,0,0,4,10,48,28,38,0,9,0,0,2,0,1,12,16,1,51,1,1,3,0,2,2,2,80,8,31
1857,5,0,4,14,9,14,34,0,0,4,1,11,6,8,1,4,8,22,11,1,13,0,25,15,1,21,17,19,21,59,30,2,12,21,6,4,7,27,1,22,2,6,52,2,2,1,12,4,31,10,17,6,0,0,29,0,0,0,25,1,1,22,0,3,1,1,34,0,7,1,12,41,4,5,5,2,4,18,0,28,3
1858,2,19,0,7,18,1,45,10,6,2,4,7,0,2,48,2,8,11,0,3,10,28,16,5,30,12,3,6,0,48,8,5,24,12,1,2,2,1,2,1,2,6,1,1,15,4,0,0,2,5,6,0,1,17,7,0,0,29,2,18,4,29,3,33,3,1,4,11,23,6,23,6,1,3,3,3,30,3,0,1,1
1859,2,30,1,16,13,11,5,11,6,0,14,0,5,1,33,0,64,8,9,4,0,14,18,0,2,25,9,20,13,51,7,7,12,16,18,6,15,3,34,11,14,11,29,7,18,3,9,0,23,3,4,115,7,9,1,12,43,3,0,2,5,6,2,9,10,9,4,50,1,0,8,0,1,16,0,25,4,1,0,25,2
1860,2,1,20,12,104,24,15,8,0,0,6,5,23,152,3,14,4,0,7,0,6,0,22,39,5,8,8,2,9,0,14,41,5,7,1,10,44,1,9,1,13,12,1,13,42,6,12,8,5,1,3,1,7,37,10,5,9,40,1,0,0,7,22,2,6,5,0,5,4,19,21,4,8,8,15,10,14,2,3,2,0
1861,25,1,39,4,55,3,0,19,3,34,21,2,1,0,0,22,6,4,19,55,2,11,32,19,2,0,2,7,11,12,11,1,1,8,11,7,17,12,12,0,0,3,7,8,7,0,11,3,33,2,24,5,1,4,1,5,2,0,0,3,4,1,1,4,16,0,4,12,16,5,1,67,2,18,5,5,0,19,19,3,22
1862,6,0,0,9,0,33,21,4,1,7,1,4,11,30,3,2,1,2,11,33,0,10,35,11,16,11,2,4,1,3,10,7,3,5,16,28,43,14,0,3,5,10,8,25,0,17,3,6,2,38,2,8,25,5,6,7,0,0,8,2,5,0,0,6,1,5,2,7,1,5,7,6,2,9,1,2,0,3,27,1,3
1863,0,1,57,1,35,1,17,0,0,1,12,13,26,8,20,4,29,4,1,10,1,4,24,13,5,4,1,12,6,0,2,14,14,9,12,30,1,0,10,21,3,31,9,22,3,4,0,15,4,0,0,25,1,30,6,71,5,1,7,6,25,0,6,9,0,20,4,1,34,11,19,12,4,21,1,1,3,1,17,9,9
1864,11,2,6,7,0,1,0,44,33,9,5,1,9,11,2,0,15,10,3,29,9,9,45,27,30,0,1,1,21,6,4,2,3,0,25,11,3,2,8,2,0,0,7,13,12,6,0,16,11,6,2,1,1,12,2,12,12,7,11,1,6,2,27,0,4,29,23,0,7,2,5,4,8,5,3,17,34,3,0,6,2
1865,0,1,0,5,10,14,2,3,13,29,1,8,26,0,70,21,14,5,24,1,4,52,10,1,21,6,41,45,12,1,2,0,0,5,5,20,14,10,2,6,2,9,8,9,24,0,30,6,3,12,3,25,22,2,0,11,6,1,0,4,0,13,19,18,0,4,11,1,56,9,0,2,1,9,4,12,48,3,11,74,10
1866,0,79,26,2,18,9,2,3,0,20,7,0,8,0,12,12,1,4,2,2,2,0,13,3,0,3,30,5,3,22,6,11,21,3,14,4,7,12,13,0,0,2,14,4,16,3,12,11,0,1,14,3,16,5,1,1,4,19,1,7,18,27,31,4,9,3,22,0,1,43,1,25,8,6,1,6,0,2,0,26,6
1867,8,44,16,0,6,7,0,42,0,5,5,0,12,13,9,3,6,15,3,11,9,7,56,22,30,0,10,18,3,8,4,12,8,15,6,3,3,14,2,5,6,18,15,2,7,2,10,1,39,17,7,32,41,3,0,0,35,8,3,1,13,0,4,27,0,4,7,10,0,33,29,0,4,77,16,11,3,8,14,6,0
1868,42,0,1,1,0,2,14,9,11,5,44,2,2,6,6,4,0,21,26,14,9,34,66,9,4,15,10,44,15,9,12,4,18,4,53,23,1,7,13,11,6,37,1,6,21,16,52,3,0,0,5,17,25,15,14,41,7,2,32,13,7,2,4,35,13,0,15,5,4,0,2,13,2,4,45,1,6,8,9,0,40
1869,0,18,14,2,11,20,4,0,0,1,14,6,6,0,12,0,19,19,0,9,27,27,11,6,2,14,12,3,1,0,0,0,0,30,21,0,1,1,0,4,9,5,13,18,0,0,17,10,4,9,11,6,3,1,3,5,11,1,5,19,4,5,7,9,5,0,6,23,10,3,14,29,2,11,0,34,0,12,16,21,9
1870,14,17,0,76,0,17,8,0,16,5,1,9,1,8,23,8,13,3,0,17,54,0,4,8,11,17,0,3,21,0,7,0,27,10,15,0,2,23,4,2,9,13,17,31,36,3,22,4,20,6,5,3,1,1,10,5,3,12,4,2,12,17,22,0,16,0,2,0,3,1,7,14,31,12,2,6,11,51,14,9,22
1871,51,5,24,3,0,15,7,54,6,0,1,2,8,1,21,16,12,12,28,16,47,0,24,20,4,3,6,28,27,5,7,0,17,11,3,12,8,10,26,22,45,5,2,2,0,3,37,3,0,0,30,17,33,4,10,0,20,6,11,11,3,1,2,4,1,1,18,2,0,6,7,0,19,0,1,6,1,3,13,11,0
1872,4,1,41,50,0,16,1,0,10,2,1,10,10,0,4,14,7,23,6,18,6,7,0,8,30,3,0,0,0,13,4,43,23,2,0,49,45,4,8,16,7,7,6,4,0,0,1,4,66,15,7,5,0,1,19,22,15,46,2,0,6,6,2,0,7,0,1,5,7,10,22,0,0,8,0,1,13,2,2,14,0
1873,36,3,0,3,15,5,10,2,1,4,4,3,7,3,2,5,3,2,0,0,8,3,4,4,20,0,0,21,22,0,0,24,16,2,2,2,6,4,12,9,17,32,3,3,0,0,40,2,0,0,2,6,20,1,27,1,14,26,4,36,21,1,1,1,11,14,20,0,0,7,1,51,8,1,6,3,2,0,4,50,28
1874,1,20,14,2,9,0,0,3,15,20,22,38,19,23,12,1,3,8,6,18,48,0,4,0,7,25,2,27,0,9,17,5,15,99,0,0,2,22,63,7,0,2,12,12,0,12,5,1,21,1,26,41,36,1,7,1,13,1,4,2,8,11,40,5,1,3,16,6,13,15,2,8,2,18,0,2,9,3,23,19,49
1875,7,4,9,9,11,2,8,1,1,4,2,51,0,49,0,2,15,15,3,25,0,1,5,20,0,2,0,37,21,6,17,1,6,7,3,11,5,19,0,10,1,46,3,0,1,2,9,20,3,2,4,10,0,0,1,3,4,3,4,92,7,12,1,4,13,13,61,3,2,0,4,0,5,9,7,6,34,1,1,0,1
1876,3,2,3,16,47,4,1,1,1,2,72,12,9,8,29,11,29,3,4,16,5,5,29,13,34,7,1,1,0,1,2,9,9,6,1,15,0,0,0,19,15,12,36,7,3,1,0,2,63,24,43,6,7,9,1,5,10,2,14,1,2,16,3,93,11,7,13,10,4,6,7,0,0,6,14,6,3,24,6,1,22
1877,0,25,15,21,1,7,9,11,21,10,7,5,3,11,4,18,2,31,8,1,4,24,0,3,3,7,31,57,5,1,0,9,39,14,5,12,3,1,18,2,0,32,0,5,3,7,6,19,3,25,2,34,4,1,1,8,7,7,0,5,4,14,32,0,0,0,6,1,3,5,3,2,0,25,1,11,3,8,1,19,3
1878,1,20,11,7,2,57,0,9,14,9,2,2,12,1,3,17,99,18,1,15,7,9,0,55,7,3,13,0,2,17,8,7,0,12,2,0,2,2,1,2,17,3,0,0,7,44,1,60,22,28,1,0,42,19,19,20,21,1,8,1,0,4,20,2,2,18,1,24,11,34,1,7,14,0,4,67,5,8,1,9,29
1879,4,0,7,6,0,0,5,1,22,39,0,0,38,9,4,3,10,3,3,6,9,19,9,33,12,6,25,21,1,9,5,8,5,0,0,1,0,28,0,1,4,10,0,46,25,8,3,15,0,26,0,13,50,2,34,11,3,0,0,4,43,0,27,14,17,0,3,0,1,43,14,15,0,2,12,22,5,14,5,2,3
1880,2,0,8,2,4,0,3,30,0,1,0,17,4,13,1,27,15,2,2,39,4,1,11,4,1,13,2,0,14,5,16,0,0,0,16,24,10,2,11,1,6,1,14,1,18,1,4,28,0,1,8,25,3,7,0,0,9,16,11,9,16,2,0,29,35,23,13,8,1,2,9,21,1,12,8,16,6,6,3,8,50
1881,2,9,19,3,6,11,40,2,0,18,0,4,0,2,37,0,5,1,15,11,14,15,43,9,51,2,1,2,1,1,1,7,1,0,0,2,0,0,2,3,4,2,16,0,1,12,12,4,2,2,2,0,2,0,2,5,8,24,0,12,6,15,1,14,2,13,0,10,0,21,21,8,0,6,0,9,0,4,52,12,6
1882,25,19,5,32,5,36,36,15,8,23,0,17,25,11,15,10,2,12,1,1,29,30,11,19,11,5,1,0,0,14,0,24,4,0,7,1,0,9,11,10,3,0,0,3,12,10,1,0,35,0,0,8,4,2,34,6,0,4,2,0,2,25,0,0,12,43,11,0,36,0,2,0,58,36,4,3,7,0,24,2,38
1883,10,4,33,2,12,1,12,0,2,5,16,11,13,0,4,41,17,6,2,9,31,11,9,0,15,8,1,5,25,5,1,10,2,2,9,30,12,10,0,16,35,21,8,29,2,5,1,5,1,21,1,0,30,0,2,16,0,16,59,8,7,11,1,35,0,11,16,8,21,15,21,0,5,1,6,14,0,19,10,3,4
